sku_id,producto,precio_unitario,almacen_id
HW-3040,Corsair Vengeance DDR5 32GB,451.89,104
HW-3041,Samsung 990 Pro 1TB,1039.38,101
HW-3042,AMD Ryzen 9 7950X,90.1,102
HW-3043,Samsung 990 Pro 1TB,988.66,101
HW-3044,Logitech G502,1020.88,105
HW-3045,AMD Ryzen 9 7950X,157.35,101
HW-3046,Corsair Vengeance DDR5 32GB,1194.96,104
HW-3047,Intel Core i7-13700K,872.1,103
HW-3048,AMD Ryzen 9 7950X,747.95,101
HW-3049,Intel Core i7-13700K,272.36,102
HW-3050,Logitech G502,374.21,101
HW-3051,Intel Core i7-13700K,62.75,103
HW-3052,Corsair Vengeance DDR5 32GB,183.07,104
HW-3053,Corsair Vengeance DDR5 32GB,1022.13,103
HW-3054,Corsair Vengeance DDR5 32GB,128.78,104
HW-3055,Samsung 990 Pro 1TB,1171.62,102
HW-3056,AMD Ryzen 9 7950X,351.31,102
HW-3057,NVIDIA RTX 4080,405.02,101
HW-3058,Samsung 990 Pro 1TB,940.11,101
HW-3059,Logitech G502,631.84,104
HW-3060,Logitech G502,850.82,101
HW-3061,Samsung 990 Pro 1TB,236.71,101
HW-3062,Samsung 990 Pro 1TB,285.13,105
HW-3063,Corsair Vengeance DDR5 32GB,572.04,101
HW-3064,Intel Core i7-13700K,1199.86,105
HW-3065,Corsair Vengeance DDR5 32GB,128.58,105
HW-3066,Corsair Vengeance DDR5 32GB,427.11,104
HW-3067,Logitech G502,1104.38,103
HW-3068,AMD Ryzen 9 7950X,164.78,102
HW-3069,Logitech G502,412.33,101
HW-3070,Samsung 990 Pro 1TB,935.42,104
HW-3071,Samsung 990 Pro 1TB,429.26,103
HW-3072,NVIDIA RTX 4080,986.79,105
HW-3073,Samsung 990 Pro 1TB,623.45,101
HW-3074,NVIDIA RTX 4080,1132.95,104
HW-3075,Corsair Vengeance DDR5 32GB,635.55,104
HW-3076,NVIDIA RTX 4080,827.76,101
HW-3077,Logitech G502,1082.73,102
HW-3078,Corsair Vengeance DDR5 32GB,790.28,102
HW-3079,Intel Core i7-13700K,1113.5,104
HW-3080,Intel Core i7-13700K,502.27,101
HW-3081,Intel Core i7-13700K,206.4,104
HW-3082,NVIDIA RTX 4080,290.18,105
HW-3083,Corsair Vengeance DDR5 32GB,277.82,104
HW-3084,NVIDIA RTX 4080,937.75,103
HW-3085,Logitech G502,1023.24,102
HW-3086,Corsair Vengeance DDR5 32GB,229.98,105
HW-3087,Samsung 990 Pro 1TB,1175.53,105
HW-3088,NVIDIA RTX 4080,1002.74,104
HW-3089,Logitech G502,1193.33,102
HW-3090,AMD Ryzen 9 7950X,1033.51,105
HW-3091,Logitech G502,586.15,103
HW-3092,AMD Ryzen 9 7950X,628.93,104
HW-3093,Corsair Vengeance DDR5 32GB,874.91,103
HW-3094,AMD Ryzen 9 7950X,1129.05,105
HW-3095,AMD Ryzen 9 7950X,978.61,101
HW-3096,NVIDIA RTX 4080,123.08,105
HW-3097,Corsair Vengeance DDR5 32GB,373.08,102
HW-3098,NVIDIA RTX 4080,1108.56,103
HW-3099,Logitech G502,537.01,103
HW-3100,Logitech G502,214.88,101
HW-3101,Samsung 990 Pro 1TB,93.11,105
HW-3102,AMD Ryzen 9 7950X,532.16,104
HW-3103,Logitech G502,316.74,101
HW-3104,Corsair Vengeance DDR5 32GB,91.27,102
HW-3105,Corsair Vengeance DDR5 32GB,127.5,102
HW-3106,Samsung 990 Pro 1TB,1150.25,101
HW-3107,AMD Ryzen 9 7950X,272.89,102
HW-3108,Logitech G502,853.42,104
HW-3109,Logitech G502,1183.36,102
HW-3110,Corsair Vengeance DDR5 32GB,1001.8,105
HW-3111,AMD Ryzen 9 7950X,1086.3,102
HW-3112,Corsair Vengeance DDR5 32GB,964.12,103
HW-3113,Samsung 990 Pro 1TB,374.34,104
HW-3114,AMD Ryzen 9 7950X,616.72,101
HW-3115,Intel Core i7-13700K,941.02,102
HW-3116,AMD Ryzen 9 7950X,365.89,105
HW-3117,Intel Core i7-13700K,913.42,101
HW-3118,NVIDIA RTX 4080,1009.44,103
HW-3119,Samsung 990 Pro 1TB,819.75,102
HW-3120,Samsung 990 Pro 1TB,228.98,102
HW-3121,AMD Ryzen 9 7950X,402.01,105
HW-3122,Samsung 990 Pro 1TB,864.76,104
HW-3123,Intel Core i7-13700K,727.3,104
HW-3124,Corsair Vengeance DDR5 32GB,525.02,105
HW-3125,NVIDIA RTX 4080,1118.27,101
HW-3126,Corsair Vengeance DDR5 32GB,992.91,102
HW-3127,Intel Core i7-13700K,292.2,104
HW-3128,NVIDIA RTX 4080,442.04,102
HW-3129,NVIDIA RTX 4080,1008.67,104
HW-3130,Intel Core i7-13700K,796.72,102
HW-3131,NVIDIA RTX 4080,78.4,103
HW-3132,Corsair Vengeance DDR5 32GB,80.65,104
HW-3133,AMD Ryzen 9 7950X,565.92,104
HW-3134,Logitech G502,165.87,104
HW-3135,Intel Core i7-13700K,522.99,101
HW-3136,Logitech G502,1098.96,101
HW-3137,NVIDIA RTX 4080,524.21,104
HW-3138,AMD Ryzen 9 7950X,472.03,101
HW-3139,NVIDIA RTX 4080,959.65,103
HW-3140,Logitech G502,216.05,104
HW-3141,Logitech G502,386.89,105
HW-3142,NVIDIA RTX 4080,180.13,103
HW-3143,NVIDIA RTX 4080,782.22,104
HW-3144,Corsair Vengeance DDR5 32GB,94.93,101
HW-3145,NVIDIA RTX 4080,822.62,103
HW-3146,Logitech G502,643.27,101
HW-3147,Intel Core i7-13700K,1132.54,105
HW-3148,AMD Ryzen 9 7950X,462.69,104
HW-3149,NVIDIA RTX 4080,900.99,102
HW-3150,Samsung 990 Pro 1TB,1041.33,104
HW-3151,Intel Core i7-13700K,1095.97,102
HW-3152,Corsair Vengeance DDR5 32GB,382.55,102
HW-3153,AMD Ryzen 9 7950X,348.9,105
HW-3154,Corsair Vengeance DDR5 32GB,854.2,105
HW-3155,Samsung 990 Pro 1TB,234.54,104
HW-3156,Logitech G502,86.06,101
HW-3157,AMD Ryzen 9 7950X,646.36,105
HW-3158,Samsung 990 Pro 1TB,1128.26,101
HW-3159,NVIDIA RTX 4080,156.36,103
HW-3160,Intel Core i7-13700K,252.05,103
HW-3161,AMD Ryzen 9 7950X,1112.13,101
HW-3162,AMD Ryzen 9 7950X,701.12,103
HW-3163,Intel Core i7-13700K,506.87,103
HW-3164,Intel Core i7-13700K,713.94,102
HW-3165,Corsair Vengeance DDR5 32GB,851.61,103
HW-3166,NVIDIA RTX 4080,1163.75,105
HW-3167,Intel Core i7-13700K,181.22,105
HW-3168,Logitech G502,458.53,104
HW-3169,AMD Ryzen 9 7950X,299.23,104
HW-3170,Logitech G502,1183.53,104
HW-3171,Corsair Vengeance DDR5 32GB,1093.74,101
HW-3172,Samsung 990 Pro 1TB,601.91,104
HW-3173,Samsung 990 Pro 1TB,940.49,105
HW-3174,Logitech G502,720.28,104
HW-3175,Corsair Vengeance DDR5 32GB,391.9,102
HW-3176,Corsair Vengeance DDR5 32GB,763.66,105
HW-3177,Intel Core i7-13700K,758.15,101
HW-3178,Corsair Vengeance DDR5 32GB,794.24,105
HW-3179,Intel Core i7-13700K,406.47,103
HW-3180,Samsung 990 Pro 1TB,915.4,104
HW-3181,Corsair Vengeance DDR5 32GB,945.99,105
HW-3182,Logitech G502,850.83,101
HW-3183,Intel Core i7-13700K,1101.62,103
HW-3184,NVIDIA RTX 4080,420.42,103
HW-3185,Logitech G502,186.9,103
HW-3186,AMD Ryzen 9 7950X,872.99,102
HW-3187,NVIDIA RTX 4080,62.9,103
HW-3188,Corsair Vengeance DDR5 32GB,685.48,103
HW-3189,Samsung 990 Pro 1TB,723.86,101
HW-3190,AMD Ryzen 9 7950X,523.33,103
HW-3191,Corsair Vengeance DDR5 32GB,1156.16,102
HW-3192,Logitech G502,892.48,102
HW-3193,Corsair Vengeance DDR5 32GB,991.01,105
HW-3194,NVIDIA RTX 4080,870.65,102
HW-3195,NVIDIA RTX 4080,534.26,103
HW-3196,Samsung 990 Pro 1TB,795.53,101
HW-3197,Corsair Vengeance DDR5 32GB,787.16,102
HW-3198,Logitech G502,248.86,104
HW-3199,Logitech G502,1121.14,105
HW-3200,Logitech G502,273.09,104
HW-3201,AMD Ryzen 9 7950X,70.8,102
HW-3202,NVIDIA RTX 4080,956.52,101
HW-3203,Intel Core i7-13700K,1190.07,105
HW-3204,NVIDIA RTX 4080,1021.8,103
HW-3205,Intel Core i7-13700K,928.88,105
HW-3206,Samsung 990 Pro 1TB,1137.19,105
HW-3207,AMD Ryzen 9 7950X,820.79,104
HW-3208,Logitech G502,109.66,102
HW-3209,Logitech G502,1035.78,104
HW-3210,Corsair Vengeance DDR5 32GB,57.28,103
HW-3211,Intel Core i7-13700K,264.02,103
HW-3212,Samsung 990 Pro 1TB,909.84,102
HW-3213,NVIDIA RTX 4080,330.72,103
HW-3214,NVIDIA RTX 4080,239.04,104
HW-3215,NVIDIA RTX 4080,763.91,105
HW-3216,Samsung 990 Pro 1TB,1118.84,101
HW-3217,Samsung 990 Pro 1TB,659.12,101
HW-3218,Intel Core i7-13700K,965.0,104
HW-3219,Logitech G502,580.17,101
HW-3220,Logitech G502,697.22,103
HW-3221,NVIDIA RTX 4080,216.95,105
HW-3222,NVIDIA RTX 4080,1114.78,104
HW-3223,Samsung 990 Pro 1TB,952.2,102
HW-3224,Logitech G502,709.87,103
HW-3225,NVIDIA RTX 4080,716.81,105
HW-3226,AMD Ryzen 9 7950X,336.04,102
HW-3227,NVIDIA RTX 4080,235.45,102
HW-3228,AMD Ryzen 9 7950X,1039.8,104
HW-3229,AMD Ryzen 9 7950X,795.26,102
HW-3230,AMD Ryzen 9 7950X,970.03,101
HW-3231,Intel Core i7-13700K,100.64,101
HW-3232,Logitech G502,1182.64,103
HW-3233,Logitech G502,438.63,105
HW-3234,Corsair Vengeance DDR5 32GB,603.17,105
HW-3235,NVIDIA RTX 4080,1028.3,104
HW-3236,Logitech G502,516.4,103
HW-3237,Logitech G502,263.85,103
HW-3238,Corsair Vengeance DDR5 32GB,108.12,103
HW-3239,Samsung 990 Pro 1TB,596.8,104
HW-3240,Logitech G502,1173.58,103
HW-3241,Corsair Vengeance DDR5 32GB,1001.54,104
HW-3242,NVIDIA RTX 4080,633.96,102
HW-3243,NVIDIA RTX 4080,915.47,104
HW-3244,Samsung 990 Pro 1TB,1040.15,102
HW-3245,NVIDIA RTX 4080,735.94,105
HW-3246,Samsung 990 Pro 1TB,1139.57,101
HW-3247,Intel Core i7-13700K,447.82,104
HW-3248,Logitech G502,842.44,101
HW-3249,Corsair Vengeance DDR5 32GB,1195.8,104
HW-3250,Samsung 990 Pro 1TB,341.98,105
HW-3251,NVIDIA RTX 4080,194.99,103
HW-3252,AMD Ryzen 9 7950X,862.64,102
HW-3253,Intel Core i7-13700K,1017.65,105
HW-3254,Samsung 990 Pro 1TB,800.85,104
HW-3255,Samsung 990 Pro 1TB,78.24,101
HW-3256,NVIDIA RTX 4080,55.81,102
HW-3257,NVIDIA RTX 4080,459.04,101
HW-3258,NVIDIA RTX 4080,694.54,102
HW-3259,Samsung 990 Pro 1TB,287.21,104
HW-3260,Logitech G502,562.53,105
HW-3261,AMD Ryzen 9 7950X,525.33,104
HW-3262,Samsung 990 Pro 1TB,671.02,104
HW-3263,Intel Core i7-13700K,1074.14,105
HW-3264,Samsung 990 Pro 1TB,903.89,104
HW-3265,Logitech G502,474.5,102
HW-3266,Intel Core i7-13700K,830.91,105
HW-3267,Samsung 990 Pro 1TB,1114.06,102
HW-3268,Corsair Vengeance DDR5 32GB,389.36,105
HW-3269,Samsung 990 Pro 1TB,681.08,104
HW-3270,NVIDIA RTX 4080,1027.74,104
HW-3271,Logitech G502,895.09,101
HW-3272,Intel Core i7-13700K,1097.91,103
HW-3273,Samsung 990 Pro 1TB,667.97,102
HW-3274,Logitech G502,1055.37,101
HW-3275,AMD Ryzen 9 7950X,823.04,101
HW-3276,Logitech G502,275.24,104
HW-3277,Intel Core i7-13700K,613.38,103
HW-3278,Corsair Vengeance DDR5 32GB,165.67,101
HW-3279,Samsung 990 Pro 1TB,647.67,105
HW-3280,Samsung 990 Pro 1TB,915.52,101
HW-3281,Corsair Vengeance DDR5 32GB,277.41,105
HW-3282,Logitech G502,724.84,104
HW-3283,NVIDIA RTX 4080,420.58,105
HW-3284,Logitech G502,1008.62,101
HW-3285,Samsung 990 Pro 1TB,1197.13,105
HW-3286,NVIDIA RTX 4080,1010.09,101
HW-3287,Logitech G502,68.79,104
HW-3288,Corsair Vengeance DDR5 32GB,757.22,103
HW-3289,NVIDIA RTX 4080,1155.01,102
HW-3290,NVIDIA RTX 4080,493.1,104
HW-3291,Samsung 990 Pro 1TB,740.56,102
HW-3292,NVIDIA RTX 4080,855.96,104
HW-3293,NVIDIA RTX 4080,423.84,101
HW-3294,AMD Ryzen 9 7950X,1123.11,103
HW-3295,AMD Ryzen 9 7950X,340.16,102
HW-3296,Logitech G502,172.68,103
HW-3297,Logitech G502,629.1,101
HW-3298,Logitech G502,631.45,102
HW-3299,Corsair Vengeance DDR5 32GB,1146.93,101
HW-3300,NVIDIA RTX 4080,705.19,103
HW-3301,Samsung 990 Pro 1TB,1070.57,102
HW-3302,Samsung 990 Pro 1TB,1104.24,102
HW-3303,Intel Core i7-13700K,1055.59,105
HW-3304,Samsung 990 Pro 1TB,955.44,103
HW-3305,Intel Core i7-13700K,1147.3,105
HW-3306,NVIDIA RTX 4080,586.16,105
HW-3307,Samsung 990 Pro 1TB,685.93,101
HW-3308,Intel Core i7-13700K,1195.99,104
HW-3309,Corsair Vengeance DDR5 32GB,789.13,101
HW-3310,AMD Ryzen 9 7950X,781.64,101
HW-3311,Logitech G502,326.75,101
HW-3312,Corsair Vengeance DDR5 32GB,1019.68,105
HW-3313,Intel Core i7-13700K,381.92,104
HW-3314,Corsair Vengeance DDR5 32GB,619.79,104
HW-3315,Corsair Vengeance DDR5 32GB,271.78,103
HW-3316,Intel Core i7-13700K,915.19,104
HW-3317,Corsair Vengeance DDR5 32GB,466.17,103
HW-3318,Logitech G502,125.88,102
HW-3319,Logitech G502,361.9,105
HW-3320,Logitech G502,491.36,101
HW-3321,Samsung 990 Pro 1TB,257.16,101
HW-3322,Logitech G502,54.12,102
HW-3323,NVIDIA RTX 4080,664.49,105
HW-3324,AMD Ryzen 9 7950X,1161.35,105
HW-3325,Corsair Vengeance DDR5 32GB,522.14,104
HW-3326,Corsair Vengeance DDR5 32GB,511.84,101
HW-3327,Samsung 990 Pro 1TB,243.83,101
HW-3328,Samsung 990 Pro 1TB,65.49,102
HW-3329,Intel Core i7-13700K,716.12,105
HW-3330,Samsung 990 Pro 1TB,515.42,102
HW-3331,NVIDIA RTX 4080,61.94,101
HW-3332,Samsung 990 Pro 1TB,579.28,101
HW-3333,AMD Ryzen 9 7950X,144.2,105
HW-3334,Samsung 990 Pro 1TB,464.69,102
HW-3335,Intel Core i7-13700K,799.41,101
HW-3336,NVIDIA RTX 4080,266.92,105
HW-3337,Logitech G502,933.85,103
HW-3338,AMD Ryzen 9 7950X,1063.29,105
HW-3339,Samsung 990 Pro 1TB,738.67,102
HW-3340,Samsung 990 Pro 1TB,524.3,104
HW-3341,Corsair Vengeance DDR5 32GB,219.91,103
HW-3342,Samsung 990 Pro 1TB,1100.08,102
HW-3343,Intel Core i7-13700K,791.92,104
HW-3344,NVIDIA RTX 4080,583.06,103
HW-3345,NVIDIA RTX 4080,386.55,104
HW-3346,Logitech G502,203.2,105
HW-3347,Intel Core i7-13700K,622.17,102
HW-3348,NVIDIA RTX 4080,824.91,102
HW-3349,NVIDIA RTX 4080,245.93,103
HW-3350,Samsung 990 Pro 1TB,845.24,104
HW-3351,NVIDIA RTX 4080,337.69,105
HW-3352,Intel Core i7-13700K,1090.91,103
HW-3353,NVIDIA RTX 4080,184.75,103
HW-3354,Corsair Vengeance DDR5 32GB,415.1,103
HW-3355,AMD Ryzen 9 7950X,68.12,102
HW-3356,Corsair Vengeance DDR5 32GB,1162.72,103
HW-3357,NVIDIA RTX 4080,393.91,101
HW-3358,Logitech G502,888.46,102
HW-3359,Corsair Vengeance DDR5 32GB,957.85,101
HW-3360,Corsair Vengeance DDR5 32GB,986.01,102
HW-3361,Logitech G502,862.52,105
HW-3362,Corsair Vengeance DDR5 32GB,506.66,104
HW-3363,AMD Ryzen 9 7950X,836.6,103
HW-3364,Corsair Vengeance DDR5 32GB,207.63,102
HW-3365,Corsair Vengeance DDR5 32GB,1063.47,103
HW-3366,NVIDIA RTX 4080,1075.15,102
HW-3367,NVIDIA RTX 4080,1142.13,104
HW-3368,Samsung 990 Pro 1TB,113.18,102
HW-3369,Corsair Vengeance DDR5 32GB,616.08,102
HW-3370,Samsung 990 Pro 1TB,262.86,104
HW-3371,Corsair Vengeance DDR5 32GB,235.59,102
HW-3372,AMD Ryzen 9 7950X,1071.46,103
HW-3373,Samsung 990 Pro 1TB,293.06,104
HW-3374,NVIDIA RTX 4080,564.93,104
HW-3375,Corsair Vengeance DDR5 32GB,870.37,104
HW-3376,Intel Core i7-13700K,649.77,101
HW-3377,Samsung 990 Pro 1TB,230.31,105
HW-3378,Corsair Vengeance DDR5 32GB,877.29,104
HW-3379,Samsung 990 Pro 1TB,1154.22,105
HW-3380,Logitech G502,353.85,101
HW-3381,Logitech G502,1120.09,103
HW-3382,NVIDIA RTX 4080,428.17,103
HW-3383,Logitech G502,214.95,105
HW-3384,AMD Ryzen 9 7950X,860.01,102
HW-3385,Corsair Vengeance DDR5 32GB,358.7,102
HW-3386,Samsung 990 Pro 1TB,981.41,103
HW-3387,AMD Ryzen 9 7950X,1035.51,102
HW-3388,AMD Ryzen 9 7950X,1080.94,104
HW-3389,Samsung 990 Pro 1TB,369.37,105
HW-3390,Samsung 990 Pro 1TB,1042.74,101
HW-3391,Samsung 990 Pro 1TB,1073.28,104
HW-3392,Corsair Vengeance DDR5 32GB,238.87,104
HW-3393,AMD Ryzen 9 7950X,128.34,103
HW-3394,Corsair Vengeance DDR5 32GB,572.52,101
HW-3395,Samsung 990 Pro 1TB,763.71,105
HW-3396,Logitech G502,336.77,102
HW-3397,Corsair Vengeance DDR5 32GB,513.34,103
HW-3398,Logitech G502,397.16,104
HW-3399,Samsung 990 Pro 1TB,717.59,105
HW-3400,Samsung 990 Pro 1TB,1090.46,103
HW-3401,NVIDIA RTX 4080,890.0,105
HW-3402,Intel Core i7-13700K,506.87,104
HW-3403,Logitech G502,1000.87,104
HW-3404,Intel Core i7-13700K,485.27,102
HW-3405,Logitech G502,922.04,104
HW-3406,Logitech G502,587.55,102
HW-3407,Samsung 990 Pro 1TB,1023.35,105
HW-3408,Corsair Vengeance DDR5 32GB,991.41,101
HW-3409,NVIDIA RTX 4080,714.58,105
HW-3410,Samsung 990 Pro 1TB,1022.18,102
HW-3411,Logitech G502,297.59,102
HW-3412,Logitech G502,726.88,102
HW-3413,Intel Core i7-13700K,513.18,101
HW-3414,AMD Ryzen 9 7950X,305.5,103
HW-3415,NVIDIA RTX 4080,564.43,103
HW-3416,Intel Core i7-13700K,686.06,105
HW-3417,Samsung 990 Pro 1TB,1013.84,101
HW-3418,NVIDIA RTX 4080,489.88,103
HW-3419,Corsair Vengeance DDR5 32GB,64.27,101
HW-3420,Corsair Vengeance DDR5 32GB,587.61,104
HW-3421,Logitech G502,402.43,102
HW-3422,Logitech G502,684.47,103
HW-3423,Samsung 990 Pro 1TB,139.77,103
HW-3424,NVIDIA RTX 4080,674.41,103
HW-3425,Intel Core i7-13700K,296.07,102
HW-3426,AMD Ryzen 9 7950X,804.5,104
HW-3427,Intel Core i7-13700K,672.03,101
HW-3428,AMD Ryzen 9 7950X,554.76,101
HW-3429,Samsung 990 Pro 1TB,332.12,102
HW-3430,Samsung 990 Pro 1TB,1048.02,103
HW-3431,Logitech G502,829.79,104
HW-3432,Corsair Vengeance DDR5 32GB,633.67,103
HW-3433,Samsung 990 Pro 1TB,327.04,102
HW-3434,Logitech G502,468.8,103
HW-3435,Samsung 990 Pro 1TB,787.35,105
HW-3436,AMD Ryzen 9 7950X,978.25,105
HW-3437,Logitech G502,304.51,102
HW-3438,NVIDIA RTX 4080,684.47,101
HW-3439,Logitech G502,730.18,101
HW-3440,Intel Core i7-13700K,975.41,101
HW-3441,Corsair Vengeance DDR5 32GB,465.37,105
HW-3442,NVIDIA RTX 4080,127.19,101
HW-3443,Intel Core i7-13700K,914.4,102
HW-3444,NVIDIA RTX 4080,250.32,104
HW-3445,AMD Ryzen 9 7950X,461.23,102
HW-3446,Corsair Vengeance DDR5 32GB,923.42,103
HW-3447,NVIDIA RTX 4080,358.9,103
HW-3448,Corsair Vengeance DDR5 32GB,168.45,104
HW-3449,AMD Ryzen 9 7950X,133.59,105
HW-3450,AMD Ryzen 9 7950X,214.66,103
HW-3451,Intel Core i7-13700K,94.33,104
HW-3452,Samsung 990 Pro 1TB,530.37,104
HW-3453,Corsair Vengeance DDR5 32GB,250.31,102
HW-3454,Intel Core i7-13700K,619.45,105
HW-3455,Samsung 990 Pro 1TB,677.55,105
HW-3456,AMD Ryzen 9 7950X,258.7,103
HW-3457,NVIDIA RTX 4080,1055.08,103
HW-3458,Intel Core i7-13700K,782.55,104
HW-3459,Logitech G502,1023.64,104
HW-3460,Intel Core i7-13700K,1082.0,101
HW-3461,AMD Ryzen 9 7950X,311.26,105
HW-3462,Samsung 990 Pro 1TB,946.73,101
HW-3463,NVIDIA RTX 4080,1101.54,101
HW-3464,NVIDIA RTX 4080,1157.0,105
HW-3465,Corsair Vengeance DDR5 32GB,827.66,105
HW-3466,Samsung 990 Pro 1TB,309.49,103
HW-3467,NVIDIA RTX 4080,297.68,104
HW-3468,Logitech G502,192.07,102
HW-3469,Samsung 990 Pro 1TB,172.63,105
HW-3470,NVIDIA RTX 4080,1133.53,101
HW-3471,NVIDIA RTX 4080,1129.06,103
HW-3472,AMD Ryzen 9 7950X,1025.19,105
HW-3473,Samsung 990 Pro 1TB,141.98,102
HW-3474,Samsung 990 Pro 1TB,566.65,102
HW-3475,Logitech G502,1146.51,105
HW-3476,Samsung 990 Pro 1TB,546.87,103
HW-3477,AMD Ryzen 9 7950X,276.92,105
HW-3478,Intel Core i7-13700K,1079.56,104
HW-3479,Logitech G502,296.56,101
HW-3480,Samsung 990 Pro 1TB,411.76,105
HW-3481,Samsung 990 Pro 1TB,366.26,105
HW-3482,Logitech G502,221.69,104
HW-3483,NVIDIA RTX 4080,876.38,104
HW-3484,Intel Core i7-13700K,545.02,104
HW-3485,NVIDIA RTX 4080,1143.72,102
HW-3486,NVIDIA RTX 4080,1171.08,103
HW-3487,NVIDIA RTX 4080,858.24,103
HW-3488,AMD Ryzen 9 7950X,282.58,103
HW-3489,Intel Core i7-13700K,656.97,104
HW-3490,Logitech G502,1109.58,102
HW-3491,NVIDIA RTX 4080,639.91,105
HW-3492,AMD Ryzen 9 7950X,402.14,105
HW-3493,Intel Core i7-13700K,76.21,104
HW-3494,Logitech G502,265.55,104
HW-3495,Samsung 990 Pro 1TB,267.67,104
HW-3496,AMD Ryzen 9 7950X,362.03,103
HW-3497,NVIDIA RTX 4080,791.2,103
HW-3498,Logitech G502,776.56,103
HW-3499,Intel Core i7-13700K,1051.56,103
HW-3500,Intel Core i7-13700K,105.84,104
HW-3501,Corsair Vengeance DDR5 32GB,842.52,102
HW-3502,NVIDIA RTX 4080,823.48,105
HW-3503,Intel Core i7-13700K,455.5,101
HW-3504,Intel Core i7-13700K,826.13,101
HW-3505,Logitech G502,875.76,102
HW-3506,NVIDIA RTX 4080,59.4,104
HW-3507,Intel Core i7-13700K,554.76,105
HW-3508,NVIDIA RTX 4080,246.94,105
HW-3509,NVIDIA RTX 4080,508.68,101
HW-3510,Logitech G502,227.05,103
HW-3511,AMD Ryzen 9 7950X,301.52,104
HW-3512,Intel Core i7-13700K,860.71,104
HW-3513,AMD Ryzen 9 7950X,990.33,105
HW-3514,Intel Core i7-13700K,426.37,105
HW-3515,AMD Ryzen 9 7950X,681.41,102
HW-3516,NVIDIA RTX 4080,817.97,102
HW-3517,AMD Ryzen 9 7950X,994.46,103
HW-3518,NVIDIA RTX 4080,1136.2,102
HW-3519,AMD Ryzen 9 7950X,602.61,105
HW-3520,Corsair Vengeance DDR5 32GB,1011.8,102
HW-3521,Intel Core i7-13700K,475.86,101
HW-3522,AMD Ryzen 9 7950X,224.72,102
HW-3523,NVIDIA RTX 4080,412.46,102
HW-3524,NVIDIA RTX 4080,466.47,103
HW-3525,Logitech G502,726.45,103
HW-3526,Samsung 990 Pro 1TB,125.92,101
HW-3527,Corsair Vengeance DDR5 32GB,176.73,101
HW-3528,Samsung 990 Pro 1TB,287.03,103
HW-3529,Intel Core i7-13700K,507.68,101
HW-3530,Samsung 990 Pro 1TB,651.37,104
HW-3531,AMD Ryzen 9 7950X,562.22,105
HW-3532,AMD Ryzen 9 7950X,954.35,101
HW-3533,AMD Ryzen 9 7950X,780.21,105
HW-3534,Samsung 990 Pro 1TB,1008.64,104
HW-3535,AMD Ryzen 9 7950X,622.71,101
HW-3536,NVIDIA RTX 4080,1146.5,102
HW-3537,Intel Core i7-13700K,453.77,103
HW-3538,NVIDIA RTX 4080,1033.73,102
HW-3539,Intel Core i7-13700K,126.11,102
HW-3540,Samsung 990 Pro 1TB,679.44,102
HW-3541,Intel Core i7-13700K,784.67,102
HW-3542,Intel Core i7-13700K,642.84,103
HW-3543,NVIDIA RTX 4080,789.8,103
HW-3544,AMD Ryzen 9 7950X,1028.03,103
HW-3545,Corsair Vengeance DDR5 32GB,565.74,103
HW-3546,NVIDIA RTX 4080,117.96,102
HW-3547,Samsung 990 Pro 1TB,69.71,105
HW-3548,Logitech G502,713.21,103
HW-3549,Logitech G502,526.24,103
HW-3550,Samsung 990 Pro 1TB,392.66,104
HW-3551,Samsung 990 Pro 1TB,523.74,103
HW-3552,Logitech G502,493.25,105
HW-3553,Samsung 990 Pro 1TB,780.22,105
HW-3554,Corsair Vengeance DDR5 32GB,313.02,102
HW-3555,Logitech G502,431.29,103
HW-3556,AMD Ryzen 9 7950X,353.39,104
HW-3557,Samsung 990 Pro 1TB,710.68,104
HW-3558,AMD Ryzen 9 7950X,505.25,105
HW-3559,AMD Ryzen 9 7950X,569.37,105
HW-3560,Logitech G502,427.86,105
HW-3561,Samsung 990 Pro 1TB,345.01,103
HW-3562,Logitech G502,709.24,105
HW-3563,NVIDIA RTX 4080,1159.6,102
HW-3564,NVIDIA RTX 4080,375.17,105
HW-3565,Corsair Vengeance DDR5 32GB,1195.23,105
HW-3566,Logitech G502,393.29,102
HW-3567,AMD Ryzen 9 7950X,324.99,101
HW-3568,Intel Core i7-13700K,1057.69,105
HW-3569,Intel Core i7-13700K,246.45,103
HW-3570,Samsung 990 Pro 1TB,433.08,103
HW-3571,Corsair Vengeance DDR5 32GB,645.36,102
HW-3572,NVIDIA RTX 4080,520.99,102
HW-3573,Intel Core i7-13700K,374.97,102
HW-3574,NVIDIA RTX 4080,137.39,102
HW-3575,NVIDIA RTX 4080,297.61,104
HW-3576,NVIDIA RTX 4080,820.15,101
HW-3577,Samsung 990 Pro 1TB,84.0,104
HW-3578,Logitech G502,196.91,102
HW-3579,Logitech G502,892.96,104
HW-3580,Logitech G502,165.32,104
HW-3581,NVIDIA RTX 4080,834.87,101
HW-3582,Samsung 990 Pro 1TB,1140.27,101
HW-3583,AMD Ryzen 9 7950X,815.45,105
HW-3584,Logitech G502,991.13,102
HW-3585,Intel Core i7-13700K,625.97,102
HW-3586,AMD Ryzen 9 7950X,493.19,102
HW-3587,Samsung 990 Pro 1TB,911.23,105
HW-3588,NVIDIA RTX 4080,131.23,101
HW-3589,Samsung 990 Pro 1TB,160.97,103
