Edad,Ingreso_Anual,Puntuacion_Gasto,Indice_Ahorro,Historial_Credito,target_column
24,65942,10,20622,0.94,Estándar
31,71377,7,17276,0.68,Estándar
37,61000,21,12351,0.75,Estándar
53,87792,77,18949,0.83,Premium
46,86931,84,18136,0.79,Premium
40,82958,47,19172,0.74,Estándar
45,78173,39,16204,0.7,Estándar
46,88741,32,19929,0.87,Premium
44,91390,89,19084,0.47,Bajo Perfil
33,80454,72,17371,0.7,Estándar
28,69838,81,14563,0.67,Estándar
37,72349,6,17023,0.62,Estándar
30,61987,43,15566,0.41,Bajo Perfil
47,80312,53,21321,0.59,Estándar
58,111292,61,23870,0.4,Bajo Perfil
46,85433,56,21123,1.0,Premium
18,43886,78,7941,0.76,Bajo Perfil
32,77433,34,18428,0.79,Estándar
40,82213,62,19518,0.62,Estándar
22,48633,73,11739,0.86,Estándar
40,67554,17,14753,0.84,Estándar
45,89201,34,19142,1.0,Premium
56,93295,55,23006,0.92,Premium
61,101622,55,22053,0.74,Estándar
25,57013,20,19436,0.41,Bajo Perfil
38,80942,88,17503,0.82,Estándar
38,75095,43,17417,0.79,Estándar
31,67882,19,20194,0.46,Bajo Perfil
41,92383,59,18991,0.61,Estándar
39,77607,55,16206,0.93,Estándar
47,89796,24,20896,1.0,Premium
56,106911,61,23559,0.68,Estándar
41,95349,55,21030,0.74,Estándar
34,80461,51,17388,0.55,Estándar
27,66692,95,13934,0.78,Estándar
64,106545,2,25619,0.84,Premium
50,103011,1,24531,0.55,Estándar
44,84612,37,16278,0.94,Estándar
38,81691,81,15796,0.85,Estándar
59,121760,52,27429,0.56,Estándar
38,79005,39,19715,0.45,Bajo Perfil
19,46310,83,6191,0.99,Estándar
43,83308,69,17482,0.59,Estándar
25,61438,31,14608,0.73,Estándar
43,76189,61,18800,0.84,Estándar
56,106183,90,22676,0.46,Bajo Perfil
19,56293,73,14683,0.53,Estándar
29,44615,83,6213,0.68,Bajo Perfil
50,91878,21,21361,0.88,Premium
34,74125,2,23129,0.8,Estándar
44,87037,56,20788,0.64,Estándar
45,82848,39,21926,0.67,Estándar
50,93830,33,20641,1.0,Premium
32,70946,100,14079,0.53,Estándar
9,30023,8,15415,0.92,Bajo Perfil
44,92617,91,15426,0.72,Estándar
21,55532,21,18042,0.5,Estándar
51,107983,20,25205,0.67,Estándar
39,77013,42,19157,0.63,Estándar
36,75643,51,16730,0.9,Estándar
48,99171,39,24971,0.62,Estándar
19,48844,88,6421,0.8,Estándar
37,74288,71,14399,0.67,Estándar
45,93611,13,22986,0.73,Estándar
43,99022,47,22820,0.79,Premium
34,80759,44,21181,0.68,Estándar
34,85169,71,20159,0.67,Estándar
58,112430,48,25862,0.81,Premium
50,95173,39,21606,0.68,Estándar
32,65275,71,17241,0.7,Estándar
56,117268,50,21722,0.9,Premium
49,99100,82,21195,0.66,Estándar
45,78466,45,18031,0.62,Estándar
46,92707,88,19745,0.32,Bajo Perfil
26,49788,61,7975,0.69,Estándar
58,92229,89,18336,0.51,Estándar
51,106043,53,23161,0.68,Estándar
42,92971,14,24814,0.84,Premium
42,89168,70,20902,0.66,Estándar
38,88912,47,20416,1.0,Premium
33,57736,70,13145,0.36,Bajo Perfil
46,83893,11,20125,1.0,Estándar
30,61130,84,11306,0.44,Bajo Perfil
41,73012,83,16929,0.85,Estándar
41,92605,81,23692,0.95,Premium
44,76323,48,18537,0.73,Estándar
51,90392,60,19907,1.0,Premium
44,82082,58,19894,0.93,Estándar
48,91055,37,22749,0.65,Estándar
16,49318,55,10859,0.9,Estándar
45,98599,78,19447,0.6,Estándar
40,82213,20,17658,0.72,Estándar
44,96829,28,24383,0.7,Estándar
33,80695,32,24136,0.69,Estándar
53,99568,71,21272,0.82,Premium
43,73992,100,13046,0.62,Estándar
31,64238,12,17421,0.38,Bajo Perfil
33,79822,61,16031,0.74,Estándar
50,99400,9,23637,0.56,Estándar
38,76022,99,15311,0.53,Estándar
39,74218,48,19421,0.86,Estándar
37,74308,27,16657,0.68,Estándar
52,105193,76,20245,0.75,Premium
45,88235,31,22704,0.72,Estándar
25,50125,11,18119,0.57,Estándar
28,64937,15,18484,0.9,Estándar
40,78813,70,19936,0.75,Estándar
32,57895,53,13206,0.37,Bajo Perfil
14,22557,95,4010,0.62,Bajo Perfil
31,39168,16,9582,0.75,Bajo Perfil
36,73988,17,16244,0.71,Estándar
35,77670,5,22895,0.54,Estándar
48,99384,57,22380,0.72,Estándar
13,43064,40,10083,0.82,Bajo Perfil
30,69334,21,18004,0.55,Estándar
49,100938,80,23448,0.83,Premium
31,65724,74,14221,0.45,Bajo Perfil
25,59417,79,11043,0.45,Bajo Perfil
31,63818,14,18429,0.6,Estándar
45,93011,26,22270,0.81,Premium
36,64184,44,17083,0.61,Estándar
31,68090,48,17293,0.69,Estándar
45,93209,33,20990,0.82,Premium
44,96970,11,23632,0.54,Estándar
24,54909,29,18624,0.54,Estándar
41,87188,8,20156,0.88,Premium
24,49655,24,14846,0.71,Estándar
54,100585,26,26510,0.69,Estándar
54,104803,21,22430,0.76,Premium
36,80741,27,20802,0.78,Estándar
52,94846,100,18464,1.0,Premium
30,71893,60,16764,0.79,Estándar
38,69129,39,23085,0.8,Estándar
32,68906,62,16581,0.76,Estándar
39,67564,7,18526,0.65,Estándar
40,74931,19,17461,0.45,Bajo Perfil
39,75787,81,17114,0.83,Estándar
38,91024,65,17893,0.73,Estándar
41,94535,82,21360,0.87,Premium
55,94823,33,22727,0.7,Estándar
15,36032,69,14064,0.52,Bajo Perfil
63,107237,31,24641,0.61,Estándar
35,71647,23,13922,0.89,Estándar
39,72255,24,18573,0.82,Estándar
55,88773,52,19708,0.66,Estándar
47,77307,27,20799,0.59,Estándar
46,73304,66,12221,0.68,Estándar
54,97658,37,23670,0.71,Estándar
38,76903,49,15416,0.84,Estándar
51,96470,17,18776,0.93,Premium
24,47897,9,16186,0.68,Estándar
45,82085,58,17450,1.0,Estándar
46,98354,1,22436,0.87,Premium
53,110230,76,27352,0.7,Estándar
48,105566,94,22228,0.66,Estándar
42,79158,100,17738,0.51,Estándar
36,66171,48,11950,0.46,Bajo Perfil
36,70734,17,21942,0.74,Estándar
36,84496,34,19636,1.0,Estándar
24,57289,76,12544,1.0,Estándar
60,96830,91,21535,0.69,Estándar
51,105011,70,21300,0.58,Estándar
43,93448,30,23735,0.8,Premium
49,94319,98,17900,0.73,Estándar
49,96890,47,23033,0.36,Bajo Perfil
28,70649,47,15941,0.44,Bajo Perfil
47,86357,79,19810,0.99,Premium
55,120068,58,24880,0.67,Estándar
31,73896,89,15550,0.67,Estándar
21,52126,8,16645,0.89,Estándar
26,59885,13,15097,0.63,Estándar
38,73532,93,12039,0.75,Estándar
25,57555,95,11974,0.46,Bajo Perfil
37,84403,100,17125,0.59,Estándar
32,74723,66,15755,0.89,Estándar
39,72509,31,20503,0.37,Bajo Perfil
33,76771,84,13484,0.74,Estándar
39,85266,67,19555,0.92,Premium
47,78733,94,14884,0.61,Estándar
28,69590,93,17243,0.54,Estándar
43,90291,31,23332,0.71,Estándar
29,74981,34,19635,0.64,Estándar
39,69819,50,16381,0.66,Estándar
39,72298,54,13487,0.81,Estándar
44,83631,23,19937,0.64,Estándar
42,83049,74,20544,0.79,Estándar
54,74636,70,13035,0.75,Estándar
39,84731,19,19263,0.79,Estándar
32,57924,25,13645,0.81,Estándar
51,90213,58,17498,0.66,Estándar
43,78757,81,17378,0.84,Estándar
50,87188,28,19620,0.83,Premium
38,81799,57,14485,0.64,Estándar
24,37422,56,7275,0.78,Bajo Perfil
66,116592,2,30559,0.5,Bajo Perfil
32,68654,52,16818,0.76,Estándar
26,66256,34,14185,0.41,Bajo Perfil
48,100041,28,24682,0.75,Estándar
28,71558,57,14368,0.91,Estándar
35,70046,44,16707,0.86,Estándar
41,73241,3,19241,0.71,Estándar
38,74619,72,16321,0.58,Estándar
35,66419,99,13248,0.73,Estándar
59,102571,82,22111,0.68,Estándar
38,83168,92,14939,0.64,Estándar
29,69786,89,13492,0.86,Estándar
51,114948,60,27412,0.98,Premium
31,69320,8,16217,0.81,Estándar
38,66676,6,16793,0.82,Estándar
29,61603,71,11261,0.85,Estándar
42,73225,65,17877,0.4,Bajo Perfil
40,77800,25,17970,0.52,Estándar
39,83505,95,16152,0.56,Estándar
41,83414,57,20038,0.66,Estándar
49,87501,89,17335,0.68,Estándar
48,78982,36,17004,0.58,Estándar
27,52893,41,13295,1.0,Estándar
31,61211,50,16550,0.65,Estándar
51,102136,62,21822,0.62,Estándar
30,60067,72,15125,0.78,Estándar
45,94881,43,20399,0.66,Estándar
50,88917,37,19331,0.84,Premium
20,56678,97,16386,0.6,Estándar
35,74463,55,18048,0.78,Estándar
49,96027,8,23605,0.71,Estándar
38,83546,81,16289,0.57,Estándar
35,67518,28,20376,0.68,Estándar
49,97934,9,25397,0.73,Estándar
53,114533,18,28690,0.78,Premium
31,57505,34,12930,0.71,Estándar
61,112403,7,28546,0.59,Estándar
18,38002,73,10702,0.66,Bajo Perfil
21,42897,19,11138,0.75,Bajo Perfil
34,72063,21,16364,0.59,Estándar
35,77760,75,17843,0.56,Estándar
36,85025,1,21546,0.86,Premium
33,76480,100,16727,0.74,Estándar
31,68484,17,17870,1.0,Estándar
37,78683,56,15212,0.99,Estándar
32,68389,49,18295,0.77,Estándar
48,92881,74,19557,0.84,Premium
40,65994,17,21955,0.75,Estándar
37,72834,82,13859,0.72,Estándar
39,92262,30,25718,0.42,Bajo Perfil
53,98131,76,21809,0.55,Estándar
34,75049,1,17965,0.85,Estándar
24,47648,25,12746,0.84,Estándar
28,63031,75,10957,0.7,Estándar
37,65234,97,13440,0.67,Estándar
45,87486,20,20576,0.88,Premium
50,101972,65,22384,0.79,Premium
59,114247,10,29101,0.48,Bajo Perfil
48,81789,52,14724,0.79,Estándar
29,57655,48,16995,0.96,Estándar
37,73715,72,16279,0.76,Estándar
14,33785,31,5770,0.72,Bajo Perfil
36,66111,37,18014,0.78,Estándar
32,59207,84,13072,0.9,Estándar
12,37760,63,10296,0.74,Bajo Perfil
65,119875,27,28776,0.69,Estándar
35,63984,30,18595,0.65,Estándar
14,38433,5,11933,0.75,Bajo Perfil
36,60838,99,14560,0.53,Estándar
59,113266,28,27159,0.84,Premium
62,113270,92,21764,0.98,Premium
40,73720,56,17894,0.88,Estándar
41,82872,80,20137,0.84,Estándar
54,104928,76,22286,0.56,Estándar
38,72928,67,15734,0.77,Estándar
45,76320,48,15395,0.77,Estándar
50,89659,2,25058,0.73,Estándar
27,61204,77,12785,0.72,Estándar
58,100985,38,25452,0.49,Bajo Perfil
29,69101,37,19533,0.59,Estándar
32,78055,35,16916,0.59,Estándar
41,83219,13,17868,0.57,Estándar
51,107013,74,26796,0.93,Premium
48,88408,58,20566,0.51,Estándar
39,84734,60,17250,0.5,Estándar
43,89463,82,19195,0.77,Premium
52,105859,95,18807,0.58,Estándar
40,90497,21,22754,0.73,Estándar
30,53307,47,11442,0.76,Estándar
32,67566,93,16961,0.87,Estándar
50,85180,43,20336,0.7,Estándar
30,59077,80,12965,0.54,Estándar
21,50691,16,11795,0.66,Estándar
36,88090,86,16849,0.66,Estándar
39,89341,34,19444,0.64,Estándar
50,88435,87,19930,0.86,Premium
22,57431,91,13028,0.68,Estándar
44,104243,48,25412,0.88,Premium
53,89897,61,21294,0.5,Estándar
30,76058,37,17726,0.88,Estándar
40,74523,35,18531,0.54,Estándar
14,43336,1,13988,0.81,Bajo Perfil
50,99150,26,23612,0.81,Premium
49,100033,98,19077,0.69,Estándar
39,83265,10,19056,0.57,Estándar
24,47608,73,11648,0.79,Estándar
48,91756,3,24780,0.55,Estándar
37,69111,4,18502,0.73,Estándar
6,30211,65,7515,0.72,Bajo Perfil
49,97044,62,19511,0.55,Estándar
53,108816,40,24539,0.56,Estándar
56,93062,53,21266,0.84,Premium
24,55039,55,14400,0.7,Estándar
16,57948,82,15181,0.68,Estándar
35,61659,82,10995,0.71,Estándar
46,88057,81,18761,0.55,Estándar
28,55153,76,11218,0.74,Estándar
20,59109,4,18882,0.54,Estándar
48,95236,77,20248,0.8,Premium
35,62278,6,17554,0.9,Estándar
47,87033,86,18984,0.94,Premium
40,67783,28,18379,0.71,Estándar
38,89000,78,21249,0.59,Estándar
39,89746,62,21012,0.52,Estándar
35,75967,83,16514,0.7,Estándar
34,56992,61,16111,0.79,Estándar
26,66633,42,13381,0.65,Estándar
45,78208,68,18562,0.86,Estándar
54,92793,99,18581,0.73,Estándar
33,68328,8,18597,1.0,Estándar
62,118409,42,23955,0.93,Premium
44,81744,27,20840,0.8,Estándar
43,77054,12,18378,1.0,Estándar
47,90628,28,21938,0.88,Premium
51,99403,86,19203,0.43,Bajo Perfil
34,56067,30,16083,0.58,Estándar
46,82843,15,19180,0.58,Estándar
52,110638,24,27246,0.68,Estándar
35,75974,97,16614,0.81,Estándar
40,93446,11,20599,0.67,Estándar
30,70005,16,17414,0.8,Estándar
34,77667,57,15251,0.74,Estándar
35,88788,38,20154,0.7,Estándar
29,60410,97,13109,0.69,Estándar
39,74714,13,21050,0.55,Estándar
43,90162,52,18966,0.8,Premium
45,84305,32,22350,0.76,Estándar
30,52864,67,10877,0.53,Estándar
32,74004,21,17691,0.62,Estándar
50,90924,38,21313,0.62,Estándar
32,72564,33,15443,0.43,Bajo Perfil
49,103328,95,18885,0.64,Estándar
31,59889,52,12454,0.87,Estándar
44,93507,81,18556,0.74,Estándar
49,100389,94,22367,0.94,Premium
8,46769,93,8101,0.77,Estándar
50,95239,49,21310,0.5,Estándar
55,98289,76,19617,0.71,Estándar
36,75730,56,18028,0.56,Estándar
44,96245,10,19841,0.72,Estándar
29,74666,46,17917,0.93,Estándar
44,77956,4,19723,0.91,Estándar
69,120579,87,20954,0.79,Premium
13,40260,97,9045,0.69,Bajo Perfil
33,64604,26,18189,0.47,Bajo Perfil
49,90126,44,17556,0.88,Premium
55,100420,75,22647,0.8,Premium
23,66172,48,18041,0.84,Estándar
32,63117,64,15417,0.71,Estándar
33,81570,63,19560,0.3,Bajo Perfil
32,67632,4,16702,0.55,Estándar
38,74786,55,17419,0.49,Bajo Perfil
22,54589,88,13033,0.81,Estándar
36,66616,49,16317,0.82,Estándar
28,58769,60,14363,0.64,Estándar
39,81841,92,15128,0.37,Bajo Perfil
31,54342,99,9128,0.83,Estándar
37,67586,18,20683,0.98,Estándar
27,70185,100,16755,0.74,Estándar
51,89196,87,21686,0.7,Estándar
36,74394,23,17419,0.61,Estándar
40,72173,5,18023,0.65,Estándar
38,92073,61,22292,0.41,Bajo Perfil
40,92268,55,20113,0.5,Estándar
40,75623,74,19455,0.53,Estándar
49,100763,51,22339,0.64,Estándar
36,69847,40,18893,0.72,Estándar
31,76304,65,16565,0.63,Estándar
40,81397,37,19671,0.78,Estándar
32,61052,10,14176,0.85,Estándar
39,85920,47,21583,0.43,Bajo Perfil
27,65056,29,15916,0.66,Estándar
52,94722,23,22186,0.53,Estándar
30,56420,15,17755,0.7,Estándar
54,99704,63,21987,0.63,Estándar
39,78526,49,18769,0.75,Estándar
50,88718,70,21123,0.65,Estándar
30,56468,63,13669,0.48,Bajo Perfil
16,42138,98,7186,0.68,Bajo Perfil
20,34055,100,6311,0.88,Bajo Perfil
70,126621,18,29990,0.51,Estándar
32,65525,48,19290,0.52,Estándar
53,86959,62,18595,0.85,Premium
24,49569,50,11578,0.61,Estándar
42,82626,76,19073,1.0,Estándar
44,80788,30,23751,0.68,Estándar
74,129435,90,29571,0.71,Estándar
36,79438,8,20703,0.5,Estándar
31,63147,65,14296,0.57,Estándar
44,95464,80,24270,0.76,Premium
28,59873,80,12164,0.8,Estándar
44,90362,75,14820,0.67,Estándar
39,85118,17,18199,0.75,Premium
30,60014,93,11680,0.42,Bajo Perfil
45,100646,74,22617,0.75,Premium
41,82342,53,19525,0.66,Estándar
49,82958,44,16368,0.46,Bajo Perfil
59,101210,63,22762,0.65,Estándar
33,62951,4,18147,0.73,Estándar
35,69871,93,14845,0.52,Estándar
23,51230,73,10531,0.93,Estándar
46,76289,10,19427,0.75,Estándar
32,68349,94,10287,0.51,Estándar
44,96122,36,22561,0.73,Estándar
53,104056,95,23001,0.82,Premium
31,73824,22,16638,0.6,Estándar
34,62634,41,16200,0.57,Estándar
52,91377,90,22346,0.61,Estándar
48,84113,67,17412,0.68,Estándar
47,94558,16,26786,0.71,Estándar
35,58367,50,15914,0.61,Estándar
22,64578,57,12487,0.85,Estándar
31,52977,74,11135,0.74,Estándar
27,43803,99,8334,0.72,Bajo Perfil
46,78147,75,17647,0.67,Estándar
43,80618,96,15242,0.64,Estándar
32,53756,38,15985,0.62,Estándar
34,55825,74,12213,0.72,Estándar
45,93740,64,19140,0.99,Premium
36,68614,65,16209,0.67,Estándar
33,57216,29,12617,1.0,Estándar
63,111802,53,24635,0.54,Estándar
33,61692,87,14603,0.58,Estándar
48,95511,69,20047,0.63,Estándar
44,88740,86,18221,0.56,Estándar
21,57625,91,14263,0.64,Estándar
31,73150,60,19106,0.68,Estándar
49,84443,19,24897,0.93,Estándar
38,67800,34,15761,0.57,Estándar
22,49212,80,10160,0.7,Estándar
44,79484,28,16242,1.0,Estándar
33,62807,72,17664,0.57,Estándar
45,80867,87,16937,0.82,Estándar
72,122414,7,25296,1.0,Premium
44,86038,38,17498,0.68,Estándar
47,97075,81,20494,0.56,Estándar
36,81935,98,17507,0.59,Estándar
26,51599,93,13097,0.65,Estándar
52,106542,60,24110,0.59,Estándar
32,79693,52,16968,0.6,Estándar
37,63083,62,13371,0.72,Estándar
61,117986,59,23362,0.71,Estándar
35,71581,20,16657,0.61,Estándar
54,88687,40,18608,0.77,Premium
44,88334,65,20385,0.92,Premium
33,78496,72,15163,0.73,Estándar
44,87579,48,20528,0.52,Estándar
31,63047,38,15260,0.33,Bajo Perfil
50,94746,96,19534,0.62,Estándar
54,114690,43,26447,0.66,Estándar
40,79458,23,21037,0.43,Bajo Perfil
56,104717,43,24958,1.0,Premium
41,76452,19,18315,0.79,Estándar
50,106169,79,23243,0.72,Estándar
75,120025,82,24418,0.71,Estándar
69,130171,68,28107,0.77,Premium
37,63662,6,21693,0.61,Estándar
43,87052,71,22409,0.45,Bajo Perfil
27,56910,91,11303,0.81,Estándar
49,83369,86,17559,0.59,Estándar
44,98234,2,24801,0.72,Estándar
30,64088,7,18509,0.86,Estándar
54,87150,5,25201,0.61,Estándar
36,72442,32,18171,0.72,Estándar
33,52743,8,12232,0.55,Estándar
44,79877,56,21395,0.86,Estándar
34,78383,57,15354,0.51,Estándar
39,74665,24,19390,0.52,Estándar
60,100348,81,21526,0.89,Premium
32,63178,2,18172,0.75,Estándar
48,96613,62,21456,0.58,Estándar
32,74743,27,17412,0.7,Estándar
28,60818,26,15774,0.84,Estándar
39,73144,83,18061,0.74,Estándar
72,129730,68,25689,0.88,Premium
49,85026,30,21151,0.58,Estándar
45,91047,83,16709,0.84,Premium
33,60594,35,15916,0.64,Estándar
35,63973,40,20077,0.79,Estándar
22,55124,89,10323,0.45,Bajo Perfil
61,117792,25,26981,0.66,Estándar
43,80345,38,20212,0.97,Estándar
42,94186,42,18716,0.58,Estándar
42,90661,34,17383,0.61,Estándar
65,115090,71,24195,0.91,Premium
43,80164,83,20263,0.56,Estándar
37,76682,63,16006,0.75,Estándar
61,103662,59,21675,0.95,Premium
38,92295,50,17570,0.53,Estándar
19,51598,18,16011,0.43,Bajo Perfil
21,63047,34,20867,0.53,Estándar
37,68668,46,17311,0.67,Estándar
43,97180,41,21855,0.84,Premium
49,93240,79,20168,0.82,Premium
28,70530,57,16143,0.91,Estándar
37,84058,93,17481,0.66,Estándar
30,76141,64,13916,0.82,Estándar
53,106065,80,22112,0.55,Estándar
55,101315,65,19568,0.75,Premium
63,118975,10,28865,0.84,Premium
44,82682,1,23322,0.6,Estándar
62,111128,47,25587,0.54,Estándar
31,68730,78,15905,0.85,Estándar
42,69184,79,15286,0.57,Estándar
27,69008,31,17273,0.51,Estándar
46,84079,83,19457,0.53,Estándar
43,73413,42,15906,0.87,Estándar
10,32247,7,8863,0.75,Bajo Perfil
53,107038,95,18606,0.53,Estándar
50,94622,71,20161,0.77,Premium
33,56155,82,10083,0.35,Bajo Perfil
43,98768,77,16733,0.77,Premium
22,50350,77,12409,0.82,Estándar
30,53077,32,14122,0.79,Estándar
60,102038,34,21882,0.49,Bajo Perfil
26,44465,90,10774,0.97,Bajo Perfil
40,86657,94,17193,0.76,Premium
23,44964,22,12977,0.51,Bajo Perfil
44,77560,87,14486,0.65,Estándar
46,109808,46,22593,0.8,Premium
48,88685,29,18232,0.87,Premium
45,83098,41,20934,0.99,Estándar
57,108715,12,25908,0.7,Estándar
33,53297,55,12586,0.68,Estándar
27,70451,65,17163,0.69,Estándar
32,65649,29,16812,0.61,Estándar
23,59024,54,14737,0.69,Estándar
40,79655,40,16363,0.83,Estándar
38,83306,34,19229,0.51,Estándar
45,82831,19,22757,0.88,Estándar
20,51962,84,11405,0.64,Estándar
39,94525,6,21406,0.93,Premium
54,86833,23,24199,0.65,Estándar
46,110774,18,27204,0.6,Estándar
17,53525,41,13216,0.76,Estándar
39,75751,35,17665,0.6,Estándar
31,54768,41,16093,0.85,Estándar
40,65836,73,11790,0.76,Estándar
35,62630,7,18564,0.73,Estándar
60,113422,80,23140,0.85,Premium
41,78053,25,18073,0.41,Bajo Perfil
43,87377,42,21344,1.0,Premium
39,84119,15,25264,0.56,Estándar
45,90327,69,18569,0.46,Bajo Perfil
37,63126,98,14509,0.6,Estándar
49,94664,81,20311,0.67,Estándar
35,73323,88,13487,0.45,Bajo Perfil
56,92206,65,21045,0.64,Estándar
45,68655,68,15154,0.57,Estándar
38,78097,5,18327,0.53,Estándar
50,95849,94,22027,0.61,Estándar
45,85067,93,16151,0.66,Estándar
49,87761,40,17016,0.94,Premium
41,63306,33,12954,0.8,Estándar
37,75926,42,17944,0.74,Estándar
41,83819,94,20114,0.74,Estándar
33,68381,64,17596,0.77,Estándar
51,105597,89,20411,0.88,Premium
57,98268,17,20698,0.65,Estándar
46,88960,8,22896,0.88,Premium
57,109208,17,26001,0.76,Premium
53,105720,9,23199,0.57,Estándar
36,67916,16,18685,0.58,Estándar
50,93721,13,21607,0.55,Estándar
24,60756,75,13497,0.89,Estándar
42,80379,13,17347,0.74,Estándar
25,69258,87,14039,0.56,Estándar
38,66513,24,15932,0.55,Estándar
22,54230,46,13846,0.65,Estándar
53,100969,80,19529,1.0,Premium
35,62206,45,16145,0.66,Estándar
50,95097,36,21659,0.79,Premium
39,76239,13,23535,0.84,Estándar
17,42597,23,15009,0.48,Bajo Perfil
34,61021,42,17148,0.52,Estándar
33,64737,87,11773,0.67,Estándar
39,86072,39,22125,0.52,Estándar
58,109485,10,26820,0.49,Bajo Perfil
60,87889,2,21645,0.82,Premium
37,75400,8,17120,0.97,Estándar
24,61136,29,14884,0.61,Estándar
31,57438,85,15528,0.7,Estándar
45,76404,77,20973,0.45,Bajo Perfil
38,78200,45,16881,0.56,Estándar
21,53347,78,15068,0.5,Bajo Perfil
33,57758,32,18288,0.65,Estándar
55,107465,57,24311,0.72,Estándar
43,84342,93,16278,0.64,Estándar
40,71997,91,13845,0.68,Estándar
35,70788,89,14999,0.78,Estándar
34,75714,96,15871,0.45,Bajo Perfil
46,78811,26,19451,0.68,Estándar
41,73313,88,17852,0.8,Estándar
49,112413,75,24186,0.52,Estándar
46,93845,24,23027,0.69,Estándar
40,79916,57,18440,0.69,Estándar
44,70142,9,16603,0.53,Estándar
32,60266,96,9036,0.44,Bajo Perfil
39,83095,27,20329,0.94,Estándar
56,85293,38,21730,0.88,Premium
40,88316,41,18834,0.85,Premium
37,63303,89,12951,0.57,Estándar
42,89888,100,16875,0.83,Premium
26,71861,86,13158,0.92,Estándar
42,90222,63,19823,0.54,Estándar
60,105587,56,21062,0.37,Bajo Perfil
30,68212,31,20842,0.7,Estándar
43,90555,74,18513,0.65,Estándar
39,76570,66,17732,0.88,Estándar
39,74085,45,15632,0.71,Estándar
39,86315,16,19419,0.67,Estándar
48,92219,63,19802,0.52,Estándar
26,51157,14,13806,0.52,Estándar
48,83208,89,20331,0.7,Estándar
40,82213,37,15503,0.61,Estándar
18,42646,54,10001,0.49,Bajo Perfil
44,91386,27,23907,0.59,Estándar
41,82516,28,19290,0.63,Estándar
29,55959,51,11556,0.83,Estándar
41,75612,72,13934,0.79,Estándar
24,45565,83,11638,0.7,Estándar
31,71060,45,16043,0.76,Estándar
40,81494,70,16219,0.64,Estándar
19,52904,69,12772,0.84,Estándar
26,75639,55,16168,0.75,Estándar
27,59472,84,15129,0.84,Estándar
40,79735,19,19327,0.67,Estándar
45,90239,82,16565,0.71,Estándar
29,53430,97,8921,0.7,Estándar
28,52364,11,13763,0.84,Estándar
41,78990,57,17513,0.61,Estándar
41,68396,14,19481,0.62,Estándar
31,69297,30,19482,0.71,Estándar
61,112548,33,28377,0.79,Premium
42,74885,54,15854,0.61,Estándar
